Sample_path,Entropy,Correct
29232,1.4733,True
29233,0.658,True
29234,0.5298,True
29235,0.5537,True
29236,0.4933,True
29237,0.4642,True
29238,0.5017,True
29239,1.1199,True
29240,0.4562,True
29241,0.5418,True
29242,1.2794,False
29243,0.4863,True
29244,0.5792,True
29245,0.5244,True
29246,1.6711,False
29247,0.6745,True
29248,0.5282,True
29249,0.4957,True
29250,1.8885,False
29251,0.4641,True
29252,0.4665,True
29253,0.5352,True
29254,0.4988,True
29255,0.4308,True
29256,0.8711,True
29257,1.237,False
29258,0.5051,True
29259,0.5318,True
29260,0.5866,True
29261,0.3908,True
29262,0.5778,True
29263,0.6638,True
29264,0.4887,True
29265,0.5661,True
29266,0.5032,True
29267,0.471,True
29268,0.5049,True
29269,0.5496,True
29270,1.0176,True
29271,0.4893,True
29272,0.5548,True
29273,0.5439,True
29274,0.508,True
29275,0.4997,True
29276,0.5023,True
29277,0.4967,True
29278,0.4117,True
29279,0.5568,True
29280,0.4789,True
29281,0.4985,True
29282,0.4867,True
29283,0.5695,True
29284,0.5892,True
29285,0.5603,True
29286,0.4173,True
29287,0.5105,True
29288,0.5254,True
29289,0.5333,True
29290,0.6381,True
29291,0.5612,True
29292,0.7379,True
29293,0.5605,True
29294,0.5628,True
29295,0.9601,True
29296,0.59,True
29297,0.4912,True
29298,0.984,True
29299,0.5755,True
29300,0.9944,True
29301,0.6041,True
29302,0.5676,True
29303,0.4604,True
29304,0.4857,True
29305,0.5232,True
29306,1.031,True
29307,0.5004,True
29308,0.4817,True
29309,0.552,True
29310,0.5371,True
29311,0.5185,True
29312,0.8142,True
29313,0.5892,True
29314,0.4037,True
29315,0.5323,True
29316,0.5188,True
29317,0.5257,True
29318,0.4588,True
29319,0.6009,True
29320,0.5313,True
29321,0.4335,True
29322,0.5172,True
29323,0.4537,True
29324,1.2969,True
29325,1.1975,True
29326,0.6496,True
29327,0.4731,True
29328,1.7084,True
29329,0.6672,True
29330,0.5133,True
29331,1.3263,True
29332,1.1485,True
29333,0.6007,True
29334,0.5558,True
29335,0.7029,True
29336,0.5105,True
29337,0.5004,True
29338,0.5411,True
29339,1.3285,False
29340,0.5577,True
29341,0.5368,True
29342,0.3821,True
29343,0.5518,True
29344,1.5268,True
29345,0.3073,True
29346,0.5911,True
29347,0.5298,True
29348,0.6959,True
29349,0.5512,True
29350,0.4796,True
29351,0.4756,True
29352,0.4817,True
29353,0.6418,True
29354,0.5191,True
29355,0.516,True
29356,0.4911,True
29357,0.4678,True
29358,0.5732,True
29359,0.5564,True
29360,0.5173,True
29361,0.5174,True
29362,0.5023,True
29363,0.4595,True
29364,0.8494,True
29365,0.4585,True
29366,0.5631,True
29367,0.9022,True
29368,0.4487,True
29369,0.4517,True
29370,0.4775,True
29371,0.4937,True
29372,0.5124,True
29373,0.4287,True
29374,1.0121,True
29375,0.5037,True
29376,0.9965,True
29377,0.4816,True
29378,0.6292,True
29379,0.4523,True
29380,0.525,True
29381,0.5822,True
29382,0.8094,True
29383,0.5614,True
29384,0.6561,True
29385,0.4807,True
29386,0.5036,True
29387,0.4426,True
29388,0.7896,True
29389,0.4581,True
29390,1.1655,True
29391,0.5348,True
29392,0.5382,True
29393,0.4468,True
29394,0.4329,True
29395,0.6843,True
29396,0.4588,True
29397,0.6495,True
29398,0.5414,True
29399,0.6165,True
29400,0.5421,True
29401,0.5424,True
29402,0.4412,True
29403,0.5316,True
29404,0.4629,True
29405,0.4109,True
29406,0.5476,True
29407,0.4844,True
29408,0.481,True
29409,0.5441,True
29410,0.4864,True
29411,0.4661,True
29412,0.5017,True
29413,0.6058,True
29414,0.8639,True
29415,0.5127,True
29416,0.5059,True
29417,0.5389,True
29418,0.285,True
29419,0.491,True
29420,0.3773,True
29421,0.8764,True
29422,0.6074,True
29423,0.5491,True
29424,0.5125,True
29425,0.4572,True
29426,0.6292,True
29427,0.5536,True
29428,0.5057,True
29429,0.5316,True
29430,0.5265,True
29431,0.484,True
29432,1.3965,False
29433,0.543,True
29434,0.5817,True
29435,0.4355,True
29436,0.5244,True
29437,0.5558,True
29438,0.4146,True
29439,0.5119,True
29440,0.4164,True
29441,0.5063,True
29442,1.3106,True
29443,0.7735,False
29444,0.559,True
29445,0.5132,True
29446,0.7129,True
29447,0.5056,True
29448,0.5019,True
29449,0.563,True
29450,1.1703,False
29451,0.4795,True
29452,0.4957,True
29453,0.4781,True
29454,0.4906,True
29455,0.9441,True
29456,0.5367,True
29457,0.4774,True
29458,0.4941,True
29459,0.4923,True
29460,0.5315,True
29461,0.4628,True
29462,0.5129,True
29463,0.9242,True
29464,0.5159,True
29465,0.5592,True
29466,0.4493,True
29467,0.4174,True
29468,0.5324,True
29469,0.5302,True
29470,0.4601,True
29471,0.5551,True
29472,0.5753,True
29473,0.5723,True
29474,0.4587,True
29475,0.5059,True
29476,0.5053,True
29477,0.3718,True
29478,0.6479,True
29479,0.5212,True
29480,0.4759,True
29481,0.5879,True
29482,0.4828,True
29483,0.4347,True
29484,0.5602,True
29485,0.5414,True
29486,0.5107,True
29487,0.5408,True
29488,0.4448,True
29489,0.4838,True
29490,0.5262,True
29491,0.8553,True
29492,0.7524,True
29493,0.5574,True
29494,0.5094,True
29495,0.5635,True
29496,0.5703,True
29497,0.833,True
29498,0.652,True
29499,0.5164,True
29500,0.4599,True
29501,0.5434,True
29502,0.4265,True
29503,0.5178,True
29504,0.5279,True
29505,0.8742,True
29506,0.5606,True
29507,0.533,True
29508,1.6727,True
29509,0.4565,True
29510,0.5464,True
29511,0.5346,True
29512,0.5883,True
29513,0.6167,True
29514,0.485,True
29515,0.8834,True
29516,0.5243,True
29517,0.4882,True
29518,0.5738,True
29519,0.4842,True
29520,0.9703,True
29521,0.4933,True
29522,0.4513,True
29523,0.7154,True
29524,0.4932,True
29525,0.4599,True
29526,0.5081,True
29527,0.5517,True
29528,0.5185,True
29529,0.5424,True
29530,0.8987,True
29531,0.462,True
29532,0.6816,True
29533,0.4974,True
29534,0.3917,True
29535,0.4645,True
29536,0.4986,True
29537,0.4961,True
29538,0.607,True
29539,0.4253,True
29540,0.6081,True
29541,0.559,True
29542,0.5728,True
29543,0.5059,True
29544,1.2553,True
29545,0.5819,True
29546,0.5512,True
29547,0.4917,True
29548,0.5973,True
29549,0.4856,True
29550,0.7976,True
29551,0.5384,True
29552,0.4988,True
29553,0.5074,True
29554,0.4518,True
29555,0.5307,True
29556,0.5725,True
29557,0.551,True
29558,0.7715,True
29559,0.5221,True
29560,0.8218,True
29561,0.8353,True
29562,0.3817,True
29563,0.5117,True
29564,0.503,True
29565,0.3911,True
29566,0.43,True
29567,0.5743,True
29568,0.492,True
29569,0.4911,True
29570,0.5802,True
29571,0.4943,True
29572,0.5295,True
29573,0.7014,True
29574,0.9928,True
29575,0.4849,True
29576,1.7958,True
29577,0.5431,True
29578,0.517,True
29579,0.5053,True
29580,0.5106,True
29581,0.4978,True
29582,0.5077,True
29583,0.4759,True
29584,0.5976,True
29585,0.5233,True
29586,0.5942,True
29587,0.4955,True
29588,0.4856,True
29589,0.5526,True
29590,0.5173,True
29591,0.4866,True
29592,0.6249,True
29593,0.4368,True
29594,0.5727,True
29595,0.4819,True
29596,0.9433,True
29597,0.5303,True
29598,0.4156,True
29599,1.2398,True
29600,0.4909,True
29601,0.4727,True
29602,0.4482,True
29603,0.4792,True
29604,1.4698,False
29605,0.4702,True
29606,0.6387,True
29607,0.5461,True
29608,0.696,True
29609,0.4889,True
29610,0.5651,True
29611,0.715,True
29612,0.4417,True
29613,0.5356,True
29614,0.5043,True
29615,0.4847,True
29616,0.4618,True
29617,0.494,True
29618,1.689,True
29619,0.5421,True
29620,0.2753,True
29621,0.5942,True
29622,0.5252,True
29623,0.8142,False
29624,0.9427,False
29625,0.4033,True
29626,0.5905,True
29627,0.5405,True
29628,0.5138,True
29629,0.5449,True
29630,0.4015,True
29631,0.501,True
29632,0.6349,True
29633,0.4931,True
29634,0.468,True
29635,0.5432,True
29636,0.5058,True
29637,0.4257,True
29638,0.5502,True
29639,0.4646,True
29640,0.5842,True
29641,0.5367,True
29642,0.4347,True
29643,0.6118,True
29644,0.4791,True
29645,0.4647,True
29646,0.5137,True
29647,0.5554,True
29648,0.9555,False
29649,0.5399,True
29650,0.4732,True
29651,0.4563,True
29652,0.5748,True
29653,0.9127,True
29654,0.8721,True
29655,0.5454,True
29656,0.5298,True
29657,0.4969,True
29658,0.5249,True
29659,0.5525,True
29660,0.5622,True
29661,0.475,True
29662,0.4376,True
29663,0.5328,True
29664,0.4901,True
29665,0.5772,True
29666,0.3809,True
29667,0.8058,True
29668,0.5251,True
29669,0.5318,True
29670,0.5798,True
29671,0.4901,True
29672,0.6135,True
29673,0.5131,True
29674,0.5089,True
29675,0.9369,True
29676,1.8385,False
29677,0.4917,True
29678,0.5231,True
29679,0.5113,True
29680,0.5617,True
29681,0.5339,True
29682,0.553,True
29683,0.6051,True
29684,0.9127,True
29685,0.5643,True
29686,0.4441,True
29687,0.5015,True
29688,0.4679,True
29689,0.7369,True
29690,0.5298,True
29691,0.5486,True
29692,0.4692,True
29693,0.5328,True
29694,1.1817,True
29695,0.4305,True
29696,0.5219,True
29697,0.4676,True
29698,0.349,True
29699,0.4731,True
29700,0.4837,True
29701,0.704,True
29702,0.6006,True
29703,0.4852,True
29704,0.613,True
29705,0.4815,True
29706,0.4863,True
29707,0.4845,True
29708,0.5057,True
29709,0.5086,True
29710,0.4953,True
29711,1.1832,True
29712,0.428,True
29713,0.4376,True
29714,0.5121,True
29715,0.5606,True
29716,0.809,True
29717,0.6236,True
29718,0.4693,True
29719,0.5562,True
29720,0.5421,True
29721,0.4713,True
29722,0.7258,True
29723,0.4924,True
29724,0.731,True
29725,0.4627,True
29726,0.805,True
29727,0.5713,True
29728,0.5016,True
29729,0.5887,True
29730,0.4475,True
29731,0.6091,True
29732,0.6071,True
29733,0.4684,True
29734,0.474,True
29735,0.5081,True
29736,0.5473,True
29737,0.5068,True
29738,0.4286,True
29739,0.1935,True
29740,0.5553,True
29741,0.4911,True
29742,0.4772,True
29743,0.6402,True
29744,0.4931,True
29745,0.5231,True
29746,0.6617,True
29747,0.5222,True
29748,0.5554,True
29749,0.5328,True
29750,0.5203,True
29751,1.4662,False
29752,0.4812,True
29753,0.5089,True
29754,0.4457,True
29755,0.8916,True
29756,0.5591,True
29757,0.7787,True
29758,0.4728,True
29759,0.5834,True
29760,0.8863,True
29761,0.5741,True
29762,0.5254,True
29763,0.5315,True
29764,0.4814,True
29765,0.4692,True
29766,0.4682,True
29767,0.5099,True
29768,0.9905,True
29769,0.5724,True
29770,0.5195,True
29771,0.5017,True
29772,1.6208,False
29773,0.4572,True
29774,0.4785,True
29775,0.4563,True
29776,0.5381,True
29777,0.509,True
29778,0.5445,True
29779,0.6745,True
29780,0.5132,True
29781,0.9605,True
29782,0.503,True
29783,0.5119,True
29784,0.5675,True
29785,0.4904,True
29786,0.8116,True
29787,0.4489,True
29788,0.5688,True
29789,0.4936,True
29790,0.5283,True
29791,0.5009,True
29792,0.5216,True
29793,0.504,True
29794,0.5272,True
29795,0.3613,True
29796,0.5165,True
29797,0.5041,True
29798,0.5113,True
29799,0.4876,True
29800,0.5454,True
29801,0.5139,True
29802,0.5136,True
29803,0.6694,True
29804,0.8463,True
29805,0.5878,True
29806,0.5158,True
29807,0.5244,True
29808,0.4957,True
29809,0.5256,True
29810,0.48,True
29811,0.4463,True
29812,0.4515,True
29813,0.4427,True
29814,0.5426,True
29815,1.1062,True
29816,0.5765,True
29817,0.3887,True
29818,1.4661,True
29819,0.503,True
29820,0.5228,True
29821,0.4194,True
29822,0.5317,True
29823,0.4698,True
29824,0.4748,True
29825,0.5274,True
29826,0.597,True
29827,0.4836,True
29828,0.5287,True
29829,0.7851,True
29830,0.4919,True
29831,0.5581,True
29832,0.5368,True
29833,0.5114,True
29834,0.6982,True
29835,0.4661,True
29836,1.3715,True
29837,0.6217,True
29838,1.087,False
29839,0.6549,True
29840,0.5768,True
29841,0.4691,True
29842,0.839,True
29843,1.1272,False
29844,0.5762,True
29845,0.5119,True
29846,0.53,True
29847,0.9026,True
29848,0.5787,True
29849,0.5194,True
29850,0.5282,True
29851,0.5005,True
29852,0.5067,True
29853,0.5356,True
29854,0.5139,True
29855,0.8062,True
29856,1.019,False
29857,0.4062,True
29858,0.4321,True
29859,0.5279,True
29860,0.5651,True
29861,0.4716,True
29862,0.4739,True
29863,0.4691,True
29864,0.514,True
29865,0.5822,True
29866,0.8116,True
29867,0.5072,True
29868,0.8467,True
29869,0.3162,True
29870,0.4366,True
29871,0.5154,True
29872,0.3912,True
29873,0.884,True
29874,0.5714,True
29875,0.5651,True
29876,0.4621,True
29877,0.4458,True
29878,1.5499,False
29879,0.702,True
29880,0.9944,True
29881,0.5554,True
29882,0.6654,True
29883,0.6485,True
29884,0.7848,True
29885,0.5776,True
29886,1.443,False
29887,0.5479,True
29888,1.4689,True
29889,0.6942,True
29890,0.7195,True
29891,0.4936,True
29892,0.4408,True
29893,0.5538,True
29894,0.5049,True
29895,0.481,True
29896,0.4678,True
29897,0.5467,True
29898,0.5475,True
29899,0.5487,True
29900,0.4937,True
29901,0.4656,True
29902,0.5434,True
29903,0.4252,True
29904,0.5437,True
29905,0.468,True
29906,0.4729,True
29907,0.5076,True
29908,0.5122,True
29909,0.45,True
29910,0.5338,True
29911,1.0327,True
29912,0.5149,True
29913,1.6001,False
29914,0.5118,True
29915,0.6476,True
29916,0.532,True
29917,1.0316,True
29918,0.5077,True
29919,0.4084,True
29920,0.3844,True
29921,1.198,False
29922,0.4703,True
29923,0.5034,True
29924,0.51,True
29925,0.4707,True
29926,0.5523,True
29927,1.0421,True
29928,0.5067,True
29929,0.5352,True
29930,0.7245,True
29931,0.6401,True
29932,0.47,True
29933,0.9874,True
29934,0.5011,True
29935,0.5531,True
29936,0.4968,True
29937,0.5421,True
29938,1.2901,True
29939,0.5321,True
29940,0.6005,True
29941,0.8594,True
29942,0.4745,True
29943,0.8024,True
29944,0.5353,True
29945,0.5173,True
29946,0.6157,True
29947,0.4088,True
29948,0.938,True
29949,1.1593,True
29950,0.515,True
29951,0.5392,True
29952,0.4624,True
29953,0.5172,True
29954,0.4702,True
29955,0.5278,True
29956,0.5631,True
29957,0.5224,True
29958,0.6895,True
29959,0.8813,True
29960,0.5708,True
29961,0.47,True
29962,0.544,True
29963,0.5321,True
29964,0.5829,True
29965,0.5397,True
29966,0.5432,True
29967,0.5092,True
29968,1.3123,True
29969,0.5165,True
29970,0.6568,True
29971,0.5718,True
29972,0.5603,True
29973,0.6003,True
29974,0.5139,True
29975,0.4378,True
29976,1.0488,True
29977,0.6256,True
29978,0.5594,True
29979,0.4253,True
29980,1.4855,True
29981,0.4992,True
29982,1.012,True
29983,0.5086,True
29984,0.5603,True
29985,0.479,True
29986,0.5061,True
29987,0.9436,False
29988,0.5146,True
29989,0.4526,True
29990,0.5031,True
29991,0.4407,True
29992,0.4096,True
29993,0.5853,True
29994,0.6263,True
29995,0.4713,True
29996,0.4843,True
29997,0.538,True
29998,0.8394,True
29999,0.4836,True
30000,0.7323,True
30001,0.558,True
30002,1.2903,False
30003,0.541,True
30004,0.5519,True
30005,0.4573,True
30006,0.5053,True
30007,0.4613,True
30008,0.6746,True
30009,0.4964,True
30010,0.4636,True
30011,0.4896,True
30012,0.4905,True
30013,0.4784,True
30014,0.5861,True
30015,0.5198,True
30016,0.5407,True
30017,0.497,True
30018,0.483,True
30019,0.5096,True
30020,0.4883,True
30021,0.4919,True
30022,0.4959,True
30023,0.4922,True
30024,0.547,True
30025,0.4672,True
30026,0.7887,True
30027,0.5086,True
30028,0.7592,True
30029,0.7232,True
30030,0.5539,True
30031,0.5203,True
30032,0.4982,True
30033,0.5313,True
30034,0.5313,True
30035,0.4931,True
30036,0.5258,True
30037,0.6201,True
30038,0.9445,True
30039,0.5174,True
30040,0.5455,True
30041,0.4757,True
30042,0.4805,True
30043,0.6891,True
30044,0.6223,True
30045,0.504,True
30046,0.4708,True
30047,0.5464,True
30048,0.6684,True
30049,0.5265,True
30050,0.5085,True
30051,0.5005,True
30052,1.1671,True
30053,0.4967,True
30054,1.0999,True
30055,0.5063,True
30056,0.5606,True
30057,0.5335,True
30058,0.4973,True
30059,0.5867,True
30060,0.5753,True
30061,0.456,True
30062,0.4695,True
30063,0.4801,True
30064,0.4515,True
30065,0.5136,True
30066,0.4787,True
30067,0.4736,True
30068,0.5547,True
30069,0.5204,True
30070,0.4939,True
30071,0.4984,True
30072,0.6937,True
30073,0.4649,True
30074,0.454,True
30075,0.5437,True
30076,0.6078,True
30077,0.5183,True
30078,0.5901,True
30079,0.5071,True
30080,0.5213,True
30081,0.3146,True
30082,0.5347,True
30083,0.5324,True
30084,0.4307,True
30085,0.4938,True
30086,0.498,True
30087,0.6221,True
30088,0.8683,True
30089,0.5075,True
30090,0.4385,True
30091,0.5991,True
30092,0.4843,True
30093,0.5327,True
30094,0.4538,True
30095,0.5999,True
30096,0.4543,True
30097,0.4873,True
30098,0.4662,True
30099,0.4488,True
30100,0.8685,True
30101,0.897,True
30102,0.7568,True
30103,0.5501,True
30104,0.5529,True
30105,0.457,True
30106,0.5497,True
30107,0.5384,True
30108,0.4912,True
30109,0.3893,True
30110,0.439,True
30111,0.4724,True
30112,0.522,False
30113,0.6399,True
30114,0.549,True
30115,1.1136,True
30116,0.5533,True
30117,0.4418,True
30118,0.5265,True
30119,0.4125,True
30120,0.3539,True
30121,0.4885,True
30122,0.5164,True
30123,0.473,True
30124,0.6321,True
30125,0.4633,True
30126,0.4737,True
30127,1.1037,True
30128,0.5005,True
30129,0.4427,True
30130,0.4784,True
30131,0.4733,True
30132,0.5084,True
30133,0.4693,True
30134,0.7306,True
30135,0.4612,True
30136,0.4511,True
30137,0.5876,True
30138,0.5187,True
30139,0.5707,True
30140,0.5139,True
30141,0.4442,True
30142,0.462,True
30143,0.9926,True
30144,0.4584,True
30145,0.5618,True
30146,1.5966,False
30147,0.55,True
30148,0.5277,True
30149,0.5073,True
30150,0.4975,True
30151,1.075,False
30152,0.5131,True
30153,0.5013,True
30154,0.5267,True
30155,0.4798,True
30156,0.5198,True
30157,0.4482,True
30158,0.5406,True
30159,0.468,True
30160,0.5143,True
30161,0.626,True
30162,0.4876,True
30163,0.5091,True
30164,1.3348,True
30165,0.4754,True
30166,0.6039,True
30167,0.4978,True
30168,0.6624,True
30169,0.7138,True
30170,0.4963,True
30171,0.8064,True
30172,0.5246,True
30173,0.7829,True
30174,0.4709,True
30175,0.5217,True
30176,0.4884,True
30177,0.6966,True
30178,0.7314,True
30179,0.6448,True
30180,0.5168,True
30181,0.5519,True
30182,0.5292,True
30183,0.5161,True
30184,0.5229,True
30185,0.4188,True
30186,0.4405,True
30187,0.4712,True
30188,1.2122,True
30189,0.4004,True
30190,0.4859,True
30191,0.5346,True
30192,0.7038,True
30193,0.4847,True
30194,1.0166,True
30195,0.4728,True
30196,0.3311,True
30197,1.0494,True
30198,0.5404,True
30199,0.5399,True
30200,0.6795,True
30201,0.6261,True
30202,0.5166,True
30203,0.472,True
30204,0.511,True
30205,0.8199,True
30206,0.4106,True
30207,0.4853,True
30208,0.4866,True
30209,0.5179,True
30210,0.7851,True
30211,0.5366,True
30212,0.5378,True
30213,0.5758,True
30214,0.4973,True
30215,0.5382,True
30216,0.5532,True
30217,0.5733,True
30218,0.5179,True
30219,0.527,True
30220,0.5282,True
30221,0.7136,True
30222,0.4425,True
30223,0.4997,True
30224,0.4604,True
30225,0.4798,True
30226,0.4798,True
30227,0.4962,True
30228,0.3289,True
30229,0.5761,True
30230,0.4824,True
30231,0.4049,True
30232,0.5523,True
30233,0.4986,True
30234,0.8173,True
30235,0.9033,True
30236,0.4561,True
30237,0.4753,True
30238,0.6296,True
30239,0.519,True
30240,0.5369,True
30241,0.4822,True
30242,0.4872,True
30243,0.6311,True
30244,0.5595,True
30245,0.5413,True
30246,0.4572,True
30247,0.3758,True
30248,0.542,True
30249,0.5648,True
30250,0.5132,True
30251,0.4631,True
30252,0.3222,True
30253,0.5333,True
30254,0.4897,True
30255,0.6532,True
30256,0.5177,True
30257,0.5119,True
30258,0.5507,True
30259,0.5477,True
30260,0.526,True
30261,0.5201,True
30262,0.6436,True
30263,0.4396,True
30264,0.4942,True
30265,0.7748,False
30266,0.5491,True
30267,0.4348,True
30268,0.5234,True
30269,0.4947,True
30270,0.5242,True
30271,0.5881,True
30272,0.7646,True
30273,0.607,True
30274,0.4842,True
30275,0.4843,True
30276,0.5028,True
30277,0.8457,True
30278,0.3306,True
30279,0.4271,True
30280,0.4869,True
30281,0.409,True
30282,0.5011,True
30283,0.4941,True
30284,0.5497,True
30285,0.4874,True
30286,0.4355,True
30287,0.4422,True
30288,0.6944,True
30289,0.4938,True
30290,0.5497,True
30291,0.6273,True
30292,0.5356,True
30293,0.4574,True
30294,0.4881,True
30295,0.6042,True
30296,0.5643,True
30297,0.7345,True
30298,0.5479,True
30299,0.5396,True
30300,0.4644,True
30301,0.4928,True
30302,0.6523,True
30303,0.512,True
30304,0.5862,True
30305,0.5127,True
30306,0.4921,True
30307,0.479,True
30308,0.5853,True
30309,0.5224,True
30310,0.59,True
30311,0.5113,True
30312,0.6865,True
30313,0.4749,True
30314,0.6438,True
30315,0.4883,True
30316,0.5242,True
30317,0.4945,True
30318,0.77,True
30319,1.8586,True
30320,0.8329,True
30321,0.9498,True
30322,0.6305,True
30323,1.381,False
30324,0.5239,True
30325,0.507,True
30326,0.4938,True
30327,0.4883,True
30328,0.5456,True
30329,0.5972,True
30330,0.4916,True
30331,0.6232,True
30332,0.9014,True
30333,0.4629,True
30334,0.5155,True
30335,0.5017,True
30336,1.1371,True
30337,0.4526,True
30338,0.5721,True
30339,0.4997,True
30340,0.4944,True
30341,0.5638,True
30342,0.4607,True
30343,1.4031,True
30344,0.7067,True
30345,0.4621,True
30346,0.6287,True
30347,0.5351,True
30348,0.4835,True
30349,0.5117,True
30350,0.7258,True
30351,0.7254,True
30352,0.5635,True
30353,0.566,True
30354,0.7026,True
30355,0.5255,True
30356,0.4743,True
30357,0.5114,True
30358,1.0244,False
30359,0.4632,True
30360,1.1064,True
30361,0.4549,True
30362,0.5168,True
30363,0.4856,True
30364,0.4415,True
30365,0.4588,True
30366,0.4946,True
30367,0.6181,True
30368,0.4676,True
30369,0.5375,True
30370,0.406,True
30371,0.4897,True
30372,0.6434,True
30373,0.5233,True
30374,0.5144,True
30375,0.4591,True
30376,0.6059,True
30377,0.5943,True
30378,0.5729,True
30379,0.5171,True
30380,0.5098,True
30381,0.482,True
30382,0.4367,True
30383,0.6069,True
30384,0.5297,True
30385,0.4715,True
30386,0.4826,True
30387,0.4749,True
30388,0.5209,True
30389,0.8579,True
30390,1.1502,True
30391,0.4849,True
30392,0.5177,True
30393,0.5504,True
30394,0.6977,True
30395,0.4962,True
30396,0.4817,True
30397,0.5466,True
30398,0.4153,True
30399,0.459,True
30400,0.7345,True
30401,0.4928,True
30402,0.5085,True
30403,0.4589,True
30404,0.4465,True
30405,0.4164,True
30406,0.4712,True
30407,0.5065,True
30408,0.5335,True
30409,0.514,True
30410,0.5229,True
30411,0.6387,True
30412,0.5506,True
30413,0.4078,True
30414,0.5392,True
30415,0.8282,True
30416,0.4898,True
30417,0.3997,True
30418,0.5394,True
30419,0.4636,True
30420,0.5165,True
30421,0.5166,True
30422,0.9352,True
30423,0.5949,True
30424,0.7034,True
30425,0.5373,True
30426,0.4049,True
30427,0.5711,True
30428,0.487,True
30429,0.5759,True
30430,0.466,True
30431,0.531,True
30432,0.2281,True
30433,0.6099,True
30434,0.5247,True
30435,0.5472,True
30436,0.5187,True
30437,0.4414,True
30438,0.4886,True
30439,0.4877,True
30440,0.5688,True
30441,0.5228,True
30442,0.9637,True
30443,0.4923,True
30444,0.4432,True
30445,0.5428,True
30446,0.5292,True
30447,0.4514,True
30448,0.5507,True
30449,0.532,True
30450,0.4956,True
30451,0.5303,True
30452,0.5267,True
30453,0.4421,True
30454,0.5291,True
30455,0.5059,True
30456,0.5525,True
30457,0.5395,True
30458,0.5144,True
30459,0.4251,True
30460,0.4414,True
30461,0.5169,True
30462,0.553,True
30463,0.4673,True
30464,0.4246,True
30465,0.5004,True
30466,1.1863,False
30467,0.5284,True
30468,0.6234,True
30469,0.5526,True
30470,0.4444,True
30471,0.5659,True
30472,0.5757,True
30473,0.6133,True
30474,0.5291,True
30475,0.6195,True
30476,0.5473,True
30477,1.4525,False
30478,0.4883,True
30479,0.8134,True
30480,0.5257,True
30481,0.4958,True
30482,0.4495,True
30483,0.649,True
30484,0.5184,True
30485,0.5383,True
30486,0.5386,True
30487,0.773,False
30488,0.4894,True
30489,0.4797,True
30490,0.5468,True
30491,0.4853,True
30492,0.8147,True
30493,0.5776,True
30494,0.5579,True
30495,0.5086,True
30496,0.4634,True
30497,0.506,True
30498,0.4774,True
30499,0.5114,True
30500,0.4392,True
30501,0.5703,True
30502,0.4509,True
30503,0.5382,True
30504,0.8296,True
30505,0.3482,True
30506,0.4752,True
30507,1.4461,False
30508,0.5473,True
30509,0.816,True
30510,0.6098,True
30511,0.5081,True
30512,0.5346,True
30513,0.5096,True
30514,0.5205,True
30515,0.584,True
30516,0.5446,True
30517,0.5667,True
30518,0.9244,True
30519,0.4896,True
30520,0.6837,True
30521,1.1374,True
30522,0.443,True
30523,1.1202,True
30524,0.7189,False
30525,0.5007,True
30526,0.4777,True
30527,0.5601,True
30528,0.567,True
30529,0.8607,True
30530,0.5476,True
30531,0.3943,True
30532,0.3849,True
30533,0.511,True
30534,0.6163,True
30535,0.6098,True
30536,0.5798,True
30537,0.5142,True
30538,0.5196,True
30539,0.5662,True
30540,0.5538,True
30541,0.3034,True
30542,0.5409,True
30543,0.455,True
30544,0.9012,True
30545,0.5545,True
30546,0.4824,True
30547,0.5919,True
30548,0.5358,True
30549,0.5224,True
30550,0.5665,True
30551,0.5255,True
30552,0.4973,True
30553,0.5548,True
30554,0.5416,True
30555,0.6712,True
30556,0.5379,True
30557,0.5892,True
30558,0.7185,True
30559,0.5548,True
30560,0.6017,True
30561,0.5042,True
30562,0.52,True
30563,0.4972,True
30564,0.5411,True
30565,0.4515,True
30566,1.0389,True
30567,0.4674,True
30568,0.501,True
30569,0.5602,True
30570,0.5037,True
30571,0.5395,True
30572,0.5047,True
30573,0.4293,True
30574,0.5485,True
30575,0.5038,True
30576,0.5255,True
30577,0.5326,True
30578,0.4981,True
30579,0.4912,True
30580,0.5695,True
30581,0.4887,True
30582,1.4155,True
30583,0.4727,True
30584,0.5469,True
30585,0.5709,True
30586,0.5732,True
30587,0.5413,True
30588,0.5093,True
30589,0.5239,True
30590,0.4963,True
30591,0.4905,True
30592,0.5945,True
30593,0.4078,True
30594,0.479,True
30595,1.1747,True
30596,0.5787,True
30597,0.4764,True
30598,0.3578,True
30599,0.5064,True
30600,0.4438,True
30601,0.536,True
30602,0.4545,True
30603,0.5486,True
30604,0.5212,True
30605,0.6073,True
30606,0.5878,True
30607,0.5201,True
30608,0.6498,True
30609,0.48,True
30610,1.2266,True
30611,0.5522,True
30612,0.5826,True
30613,0.6023,True
30614,0.282,True
30615,1.7614,True
30616,0.5584,True
30617,0.5137,True
30618,0.5267,True
30619,0.4841,True
30620,0.5181,True
30621,0.4903,True
30622,0.7346,True
30623,0.3573,True
30624,0.5724,True
30625,0.5377,True
30626,0.4898,True
30627,0.5032,True
30628,0.4817,True
30629,0.4385,True
30630,0.5942,True
30631,0.5404,True
30632,0.9858,True
30633,0.5141,True
30634,0.4906,True
30635,0.6608,True
30636,0.4707,True
30637,0.5199,True
30638,0.4631,True
30639,0.521,True
30640,0.4634,True
30641,0.4774,True
30642,0.4396,True
